interview__key,fecha,hora_acc,cve_entrevistador
06-17-29-37,11/11/2020,18:11:47,E050410
06-17-29-37,11/11/2020,18:13:43,E050410
06-17-29-37,11/11/2020,18:15:17,E050410
06-17-29-37,11/11/2020,18:15:30,E050410
06-17-29-37,11/11/2020,18:19:52,E050410
06-17-29-37,11/11/2020,18:22:23,E050410
06-17-29-37,11/11/2020,18:23:48,E050410
06-17-29-37,11/11/2020,18:32:46,E050410
06-17-29-37,11/11/2020,18:34:36,E050410
06-17-29-37,11/11/2020,18:40:53,E050410
06-17-29-37,11/11/2020,18:42:03,E050410
06-17-29-37,11/11/2020,18:42:16,E050410
06-17-29-37,11/11/2020,18:46:37,E050410
06-17-29-37,11/11/2020,18:46:37,E050410
06-17-29-37,14/11/2020,00:41:00,admin
51-32-34-93,12/11/2020,22:14:12,E190306
51-32-34-93,12/11/2020,22:14:12,E190306
51-32-34-93,12/11/2020,22:14:12,E190306
51-32-34-93,12/11/2020,22:14:12,E190306
51-32-34-93,12/11/2020,22:14:12,E190306
51-32-34-93,12/11/2020,22:14:53,E190306
51-32-34-93,12/11/2020,22:14:53,E190306
51-32-34-93,12/11/2020,22:15:01,E190306
51-32-34-93,12/11/2020,22:15:02,E190306
51-32-34-93,12/11/2020,22:16:27,E190306
51-32-34-93,12/11/2020,22:16:27,E190306
51-32-34-93,12/11/2020,22:17:55,E190306
51-32-34-93,12/11/2020,22:17:55,E190306
51-32-34-93,12/11/2020,22:19:22,E190306
51-32-34-93,12/11/2020,22:19:22,E190306
51-32-34-93,12/11/2020,22:26:27,E190306
51-32-34-93,12/11/2020,22:26:27,E190306
51-32-34-93,12/11/2020,22:26:59,E190306
51-32-34-93,12/11/2020,22:26:59,E190306
51-32-34-93,12/11/2020,22:29:30,E190306
51-32-34-93,12/11/2020,22:29:30,E190306
51-32-34-93,12/11/2020,22:30:32,E190306
51-32-34-93,12/11/2020,22:30:33,E190306
51-32-34-93,12/11/2020,22:32:02,E190306
51-32-34-93,12/11/2020,22:32:02,E190306
51-32-34-93,17/11/2020,22:35:46,E190306
51-32-34-93,17/11/2020,22:35:46,E190306
51-32-34-93,17/11/2020,22:36:16,E190306
51-32-34-93,17/11/2020,22:36:16,E190306
51-32-34-93,18/11/2020,07:15:45,admin
80-41-28-44,06/11/2020,19:14:10,E270106
80-41-28-44,06/11/2020,19:14:10,E270106
80-41-28-44,06/11/2020,19:14:10,E270106
80-41-28-44,06/11/2020,19:14:10,E270106
80-41-28-44,06/11/2020,19:14:10,E270106
80-41-28-44,06/11/2020,19:21:34,E270106
80-41-28-44,06/11/2020,19:21:44,E270106
80-41-28-44,06/11/2020,19:23:48,E270106
80-41-28-44,06/11/2020,19:23:48,E270106
80-41-28-44,14/11/2020,00:41:00,admin
45-17-13-36,11/11/2020,19:57:58,E050401
45-17-13-36,11/11/2020,19:57:58,E050401
45-17-13-36,11/11/2020,19:57:58,E050401
45-17-13-36,11/11/2020,19:57:58,E050401
45-17-13-36,11/11/2020,19:58:00,E050401
45-17-13-36,11/11/2020,20:16:31,E050401
45-17-13-36,11/11/2020,20:16:31,E050401
45-17-13-36,14/11/2020,00:41:00,admin
26-27-69-71,06/11/2020,18:46:25,E270106
26-27-69-71,06/11/2020,18:46:25,E270106
26-27-69-71,06/11/2020,18:46:25,E270106
26-27-69-71,06/11/2020,18:46:25,E270106
26-27-69-71,06/11/2020,18:46:26,E270106
26-27-69-71,06/11/2020,18:49:30,E270106
26-27-69-71,06/11/2020,18:50:33,E270106
26-27-69-71,06/11/2020,18:53:38,E270106
26-27-69-71,06/11/2020,18:53:38,E270106
26-27-69-71,06/11/2020,18:53:44,E270106
26-27-69-71,06/11/2020,18:53:45,E270106
26-27-69-71,06/11/2020,19:04:22,E270106
26-27-69-71,06/11/2020,19:04:24,E270106
26-27-69-71,06/11/2020,19:07:10,E270106
26-27-69-71,06/11/2020,19:07:10,E270106
26-27-69-71,14/11/2020,00:41:00,admin
13-89-27-16,06/11/2020,02:44:09,E270110
13-89-27-16,06/11/2020,02:44:09,E270110
13-89-27-16,06/11/2020,02:44:09,E270110
13-89-27-16,06/11/2020,02:44:09,E270110
13-89-27-16,06/11/2020,02:44:15,E270110
13-89-27-16,06/11/2020,03:07:48,E270110
13-89-27-16,06/11/2020,03:07:50,E270110
13-89-27-16,06/11/2020,03:11:33,E270110
13-89-27-16,06/11/2020,03:11:33,E270110
13-89-27-16,14/11/2020,00:40:59,admin
85-74-26-32,06/11/2020,17:49:31,E270110
85-74-26-32,06/11/2020,17:49:31,E270110
85-74-26-32,06/11/2020,17:49:31,E270110
85-74-26-32,06/11/2020,17:49:31,E270110
85-74-26-32,06/11/2020,17:49:32,E270110
85-74-26-32,06/11/2020,18:06:51,E270110
85-74-26-32,06/11/2020,18:06:51,E270110
85-74-26-32,14/11/2020,00:41:00,admin
42-39-38-14,07/11/2020,19:11:39,E270106
42-39-38-14,07/11/2020,19:11:39,E270106
42-39-38-14,07/11/2020,19:11:39,E270106
42-39-38-14,07/11/2020,19:11:39,E270106
42-39-38-14,07/11/2020,19:11:42,E270106
42-39-38-14,07/11/2020,19:17:16,E270106
42-39-38-14,07/11/2020,19:17:27,E270106
42-39-38-14,07/11/2020,19:18:48,E270106
42-39-38-14,07/11/2020,19:18:48,E270106
42-39-38-14,14/11/2020,00:41:00,admin
91-07-49-75,06/11/2020,18:54:25,E270110
91-07-49-75,06/11/2020,18:54:25,E270110
91-07-49-75,06/11/2020,18:54:25,E270110
91-07-49-75,06/11/2020,18:54:25,E270110
91-07-49-75,06/11/2020,18:54:26,E270110
91-07-49-75,06/11/2020,19:01:35,E270110
91-07-49-75,06/11/2020,19:01:45,E270110
91-07-49-75,06/11/2020,19:04:59,E270110
91-07-49-75,06/11/2020,19:04:59,E270110
91-07-49-75,14/11/2020,00:41:00,admin
37-88-95-07,06/11/2020,18:24:10,E270110
37-88-95-07,06/11/2020,18:24:10,E270110
37-88-95-07,06/11/2020,18:24:10,E270110
37-88-95-07,06/11/2020,18:24:10,E270110
37-88-95-07,06/11/2020,18:24:10,E270110
37-88-95-07,06/11/2020,18:27:50,E270110
37-88-95-07,06/11/2020,18:28:04,E270110
37-88-95-07,06/11/2020,18:43:23,E270110
37-88-95-07,06/11/2020,18:43:23,E270110
37-88-95-07,14/11/2020,00:41:00,admin
30-09-45-07,06/11/2020,17:12:21,E270110
30-09-45-07,06/11/2020,17:12:21,E270110
30-09-45-07,06/11/2020,17:12:21,E270110
30-09-45-07,06/11/2020,17:12:21,E270110
30-09-45-07,06/11/2020,17:12:26,E270110
30-09-45-07,06/11/2020,17:15:27,E270110
30-09-45-07,06/11/2020,17:18:07,E270110
30-09-45-07,06/11/2020,17:19:30,E270110
30-09-45-07,06/11/2020,17:19:30,E270110
30-09-45-07,06/11/2020,17:23:26,E270110
30-09-45-07,06/11/2020,17:23:27,E270110
30-09-45-07,06/11/2020,17:36:14,E270110
30-09-45-07,06/11/2020,17:36:16,E270110
30-09-45-07,06/11/2020,17:38:19,E270110
30-09-45-07,06/11/2020,17:38:19,E270110
30-09-45-07,06/11/2020,17:41:00,E270110
30-09-45-07,06/11/2020,17:41:00,E270110
30-09-45-07,06/11/2020,17:49:25,E270110
30-09-45-07,06/11/2020,17:49:25,E270110
30-09-45-07,14/11/2020,00:41:00,admin
33-13-84-98,18/11/2020,14:00:46,E130101
33-13-84-98,18/11/2020,14:00:46,E130101
33-13-84-98,18/11/2020,14:00:46,E130101
33-13-84-98,18/11/2020,14:00:46,E130101
33-13-84-98,18/11/2020,14:00:47,E130101
33-13-84-98,18/11/2020,14:09:39,E130101
33-13-84-98,18/11/2020,14:09:39,E130101
33-13-84-98,18/11/2020,18:14:31,admin
47-57-77-73,09/11/2020,16:54:08,E070605
47-57-77-73,09/11/2020,16:54:08,E070605
47-57-77-73,09/11/2020,16:54:08,E070605
47-57-77-73,09/11/2020,16:54:08,E070605
47-57-77-73,09/11/2020,16:54:08,E070605
47-57-77-73,09/11/2020,16:55:37,E070605
47-57-77-73,09/11/2020,16:55:37,E070605
47-57-77-73,09/11/2020,16:56:43,E070605
47-57-77-73,09/11/2020,16:56:43,E070605
47-57-77-73,09/11/2020,16:58:28,E070605
47-57-77-73,09/11/2020,16:58:28,E070605
47-57-77-73,09/11/2020,16:59:40,E070605
47-57-77-73,09/11/2020,16:59:40,E070605
47-57-77-73,14/11/2020,00:41:00,admin
33-63-61-93,10/11/2020,14:13:48,E270109
33-63-61-93,10/11/2020,14:13:48,E270109
33-63-61-93,10/11/2020,14:13:48,E270109
33-63-61-93,10/11/2020,14:13:48,E270109
33-63-61-93,10/11/2020,14:13:53,E270109
33-63-61-93,10/11/2020,14:21:12,E270109
33-63-61-93,10/11/2020,14:21:12,E270109
33-63-61-93,14/11/2020,00:41:00,admin
57-16-47-40,07/11/2020,17:52:10,E270106
57-16-47-40,07/11/2020,17:52:10,E270106
57-16-47-40,07/11/2020,17:52:10,E270106
57-16-47-40,07/11/2020,17:52:10,E270106
57-16-47-40,07/11/2020,17:52:13,E270106
57-16-47-40,07/11/2020,17:53:20,E270106
57-16-47-40,07/11/2020,17:53:41,E270106
57-16-47-40,07/11/2020,18:03:10,E270106
57-16-47-40,07/11/2020,18:03:10,E270106
57-16-47-40,14/11/2020,00:41:00,admin
25-93-30-37,18/11/2020,14:10:34,E130101
25-93-30-37,18/11/2020,14:10:34,E130101
25-93-30-37,18/11/2020,14:10:34,E130101
25-93-30-37,18/11/2020,14:10:34,E130101
25-93-30-37,18/11/2020,14:10:36,E130101
25-93-30-37,18/11/2020,14:14:10,E130101
25-93-30-37,18/11/2020,14:15:00,E130101
25-93-30-37,18/11/2020,14:19:28,E130101
25-93-30-37,18/11/2020,14:19:29,E130101
25-93-30-37,18/11/2020,14:20:43,E130101
25-93-30-37,18/11/2020,14:20:43,E130101
25-93-30-37,18/11/2020,18:14:31,admin
87-91-86-67,18/11/2020,13:46:10,E130101
87-91-86-67,18/11/2020,13:46:10,E130101
87-91-86-67,18/11/2020,13:46:10,E130101
87-91-86-67,18/11/2020,13:46:10,E130101
87-91-86-67,18/11/2020,13:46:11,E130101
87-91-86-67,18/11/2020,13:51:34,E130101
87-91-86-67,18/11/2020,13:51:38,E130101
87-91-86-67,18/11/2020,13:55:45,E130101
87-91-86-67,18/11/2020,13:55:45,E130101
87-91-86-67,18/11/2020,13:57:21,E130101
87-91-86-67,18/11/2020,13:57:21,E130101
87-91-86-67,18/11/2020,13:59:13,E130101
87-91-86-67,18/11/2020,13:59:13,E130101
87-91-86-67,18/11/2020,18:14:31,admin
20-73-96-65,18/11/2020,14:21:09,E130101
20-73-96-65,18/11/2020,14:21:09,E130101
20-73-96-65,18/11/2020,14:21:09,E130101
20-73-96-65,18/11/2020,14:21:09,E130101
20-73-96-65,18/11/2020,14:21:09,E130101
20-73-96-65,18/11/2020,14:30:37,E130101
20-73-96-65,18/11/2020,14:30:37,E130101
20-73-96-65,18/11/2020,18:14:31,admin
27-78-39-26,18/11/2020,23:01:05,E280107
27-78-39-26,18/11/2020,23:01:05,E280107
27-78-39-26,18/11/2020,23:01:05,E280107
27-78-39-26,18/11/2020,23:01:05,E280107
27-78-39-26,18/11/2020,23:01:08,E280107
27-78-39-26,18/11/2020,23:13:47,E280107
27-78-39-26,18/11/2020,23:13:47,E280107
27-78-39-26,18/11/2020,23:20:22,admin
85-53-81-14,13/11/2020,15:45:56,E270106
85-53-81-14,13/11/2020,15:45:56,E270106
85-53-81-14,13/11/2020,15:45:56,E270106
85-53-81-14,13/11/2020,15:45:56,E270106
85-53-81-14,13/11/2020,15:46:03,E270106
85-53-81-14,13/11/2020,15:47:40,E270106
85-53-81-14,13/11/2020,15:47:40,E270106
85-53-81-14,13/11/2020,15:55:05,E270106
85-53-81-14,13/11/2020,15:55:05,E270106
85-53-81-14,18/11/2020,23:20:22,admin
75-86-38-58,18/11/2020,15:22:09,E130101
75-86-38-58,18/11/2020,15:22:09,E130101
75-86-38-58,18/11/2020,15:22:09,E130101
75-86-38-58,18/11/2020,15:22:09,E130101
75-86-38-58,18/11/2020,15:22:09,E130101
75-86-38-58,18/11/2020,15:30:10,E130101
75-86-38-58,18/11/2020,15:30:10,E130101
75-86-38-58,18/11/2020,18:14:31,admin
09-04-20-10,19/11/2020,01:13:54,E280107
09-04-20-10,19/11/2020,01:13:54,E280107
09-04-20-10,19/11/2020,01:13:54,E280107
09-04-20-10,19/11/2020,01:13:54,E280107
09-04-20-10,19/11/2020,01:13:58,E280107
09-04-20-10,19/11/2020,01:29:19,E280107
09-04-20-10,19/11/2020,01:29:19,E280107
09-04-20-10,19/11/2020,02:01:38,admin
76-95-79-40,07/11/2020,22:49:16,E320106
76-95-79-40,07/11/2020,22:49:16,E320106
76-95-79-40,07/11/2020,22:49:16,E320106
76-95-79-40,07/11/2020,22:49:16,E320106
76-95-79-40,07/11/2020,22:49:19,E320106
76-95-79-40,07/11/2020,22:50:28,E320106
76-95-79-40,07/11/2020,22:50:30,E320106
76-95-79-40,07/11/2020,22:51:37,E320106
76-95-79-40,07/11/2020,22:51:46,E320106
76-95-79-40,07/11/2020,22:53:32,E320106
76-95-79-40,07/11/2020,22:54:56,E320106
76-95-79-40,07/11/2020,22:56:04,E320106
76-95-79-40,07/11/2020,22:56:04,E320106
76-95-79-40,07/11/2020,23:00:22,E320106
76-95-79-40,07/11/2020,23:12:19,E320106
76-95-79-40,07/11/2020,23:14:39,E320106
76-95-79-40,07/11/2020,23:14:39,E320106
76-95-79-40,07/11/2020,23:20:35,E320106
76-95-79-40,10/11/2020,20:38:18,E320106
76-95-79-40,10/11/2020,20:53:18,E320106
76-95-79-40,13/11/2020,18:34:40,E320106
76-95-79-40,13/11/2020,18:36:28,E320106
76-95-79-40,18/11/2020,16:34:01,E320106
76-95-79-40,18/11/2020,16:37:15,E320106
76-95-79-40,18/11/2020,16:37:15,E320106
76-95-79-40,18/11/2020,16:47:50,E320106
76-95-79-40,18/11/2020,16:47:51,E320106
76-95-79-40,18/11/2020,16:49:35,E320106
76-95-79-40,18/11/2020,16:49:35,E320106
76-95-79-40,18/11/2020,23:20:22,admin
91-45-14-94,01/12/2020,19:15:24,E010120
91-45-14-94,01/12/2020,19:15:24,E010120
91-45-14-94,01/12/2020,19:15:24,E010120
91-45-14-94,01/12/2020,19:15:24,E010120
91-45-14-94,01/12/2020,19:15:29,E010120
91-45-14-94,01/12/2020,19:29:07,E010120
91-45-14-94,01/12/2020,19:29:07,E010120
91-45-14-94,03/12/2020,18:48:53,admin
29-63-55-12,01/12/2020,19:11:07,E010103
29-63-55-12,01/12/2020,19:11:07,E010103
29-63-55-12,01/12/2020,19:11:07,E010103
29-63-55-12,01/12/2020,19:11:07,E010103
29-63-55-12,01/12/2020,19:11:07,E010103
29-63-55-12,01/12/2020,19:14:01,E010103
29-63-55-12,01/12/2020,19:14:01,E010103
29-63-55-12,01/12/2020,19:14:53,E010103
29-63-55-12,01/12/2020,19:14:53,E010103
29-63-55-12,01/12/2020,19:26:20,E010103
29-63-55-12,01/12/2020,19:26:20,E010103
29-63-55-12,03/12/2020,18:49:22,admin
05-35-79-42,01/12/2020,18:15:33,E010103
05-35-79-42,01/12/2020,18:15:33,E010103
05-35-79-42,01/12/2020,18:15:33,E010103
05-35-79-42,01/12/2020,18:15:33,E010103
05-35-79-42,01/12/2020,18:15:34,E010103
05-35-79-42,01/12/2020,18:19:06,E010103
05-35-79-42,01/12/2020,18:19:06,E010103
05-35-79-42,01/12/2020,18:19:35,E010103
05-35-79-42,01/12/2020,18:19:35,E010103
05-35-79-42,01/12/2020,18:44:46,E010103
05-35-79-42,01/12/2020,18:44:46,E010103
05-35-79-42,01/12/2020,19:14:09,E010103
05-35-79-42,01/12/2020,19:14:09,E010103
05-35-79-42,01/12/2020,19:14:28,E010103
05-35-79-42,01/12/2020,19:14:28,E010103
05-35-79-42,03/12/2020,18:49:51,admin
40-17-46-02,01/12/2020,18:45:05,E010103
40-17-46-02,01/12/2020,18:45:05,E010103
40-17-46-02,01/12/2020,18:45:05,E010103
40-17-46-02,01/12/2020,18:45:05,E010103
40-17-46-02,01/12/2020,18:45:06,E010103
40-17-46-02,01/12/2020,19:10:37,E010103
40-17-46-02,01/12/2020,19:10:37,E010103
40-17-46-02,03/12/2020,21:01:33,admin
55-66-52-68,30/11/2020,22:38:37,E010103
55-66-52-68,30/11/2020,22:38:37,E010103
55-66-52-68,30/11/2020,22:38:37,E010103
55-66-52-68,30/11/2020,22:38:37,E010103
55-66-52-68,30/11/2020,22:38:40,E010103
55-66-52-68,30/11/2020,22:54:44,E010103
55-66-52-68,30/11/2020,22:54:44,E010103
55-66-52-68,30/11/2020,22:55:20,E010103
55-66-52-68,30/11/2020,22:55:22,E010103
55-66-52-68,30/11/2020,23:19:05,E010103
55-66-52-68,30/11/2020,23:19:05,E010103
55-66-52-68,03/12/2020,21:01:44,admin
42-91-11-67,01/12/2020,17:20:27,E010108
42-91-11-67,01/12/2020,17:20:27,E010108
42-91-11-67,01/12/2020,17:20:27,E010108
42-91-11-67,01/12/2020,17:20:27,E010108
42-91-11-67,01/12/2020,17:20:30,E010108
42-91-11-67,01/12/2020,17:28:00,E010108
42-91-11-67,01/12/2020,17:28:45,E010108
42-91-11-67,01/12/2020,17:33:12,E010108
42-91-11-67,01/12/2020,17:33:12,E010108
42-91-11-67,01/12/2020,17:36:16,E010108
42-91-11-67,01/12/2020,17:37:44,E010108
42-91-11-67,01/12/2020,17:39:23,E010108
42-91-11-67,01/12/2020,17:39:23,E010108
42-91-11-67,01/12/2020,17:44:56,E010108
42-91-11-67,01/12/2020,17:44:56,E010108
42-91-11-67,03/12/2020,21:09:44,admin
72-55-33-89,30/11/2020,20:05:36,E010109
72-55-33-89,30/11/2020,20:05:36,E010109
72-55-33-89,30/11/2020,20:05:36,E010109
72-55-33-89,30/11/2020,20:05:36,E010109
72-55-33-89,30/11/2020,20:05:36,E010109
72-55-33-89,30/11/2020,20:37:45,E010109
72-55-33-89,30/11/2020,20:37:45,E010109
72-55-33-89,30/11/2020,20:38:00,E010109
72-55-33-89,30/11/2020,20:38:01,E010109
72-55-33-89,30/11/2020,20:53:01,E010109
72-55-33-89,30/11/2020,21:51:00,E010109
72-55-33-89,30/11/2020,21:51:08,E010109
72-55-33-89,30/11/2020,21:51:08,E010109
72-55-33-89,30/11/2020,22:40:18,admin
28-50-46-54,30/11/2020,20:42:04,E010109
28-50-46-54,30/11/2020,20:42:04,E010109
28-50-46-54,30/11/2020,20:42:04,E010109
28-50-46-54,30/11/2020,20:42:04,E010109
28-50-46-54,30/11/2020,20:42:06,E010109
28-50-46-54,30/11/2020,20:57:57,E010109
28-50-46-54,30/11/2020,20:57:57,E010109
28-50-46-54,30/11/2020,22:41:05,admin
70-70-31-01,30/11/2020,21:30:40,E010109
70-70-31-01,30/11/2020,21:30:40,E010109
70-70-31-01,30/11/2020,21:30:40,E010109
70-70-31-01,30/11/2020,21:30:40,E010109
70-70-31-01,30/11/2020,21:30:40,E010109
70-70-31-01,30/11/2020,21:39:23,E010109
70-70-31-01,30/11/2020,21:39:23,E010109
70-70-31-01,30/11/2020,22:40:49,admin
43-53-10-38,30/11/2020,20:59:41,E010109
43-53-10-38,30/11/2020,20:59:41,E010109
43-53-10-38,30/11/2020,20:59:41,E010109
43-53-10-38,30/11/2020,20:59:41,E010109
43-53-10-38,30/11/2020,20:59:42,E010109
43-53-10-38,30/11/2020,21:21:11,E010109
43-53-10-38,30/11/2020,21:21:11,E010109
43-53-10-38,30/11/2020,21:40:06,E010109
43-53-10-38,30/11/2020,21:40:06,E010109
43-53-10-38,30/11/2020,21:41:07,E010109
43-53-10-38,30/11/2020,21:41:07,E010109
43-53-10-38,30/11/2020,22:40:34,admin
41-41-56-65,30/11/2020,21:21:38,E010109
41-41-56-65,30/11/2020,21:21:38,E010109
41-41-56-65,30/11/2020,21:21:38,E010109
41-41-56-65,30/11/2020,21:21:38,E010109
41-41-56-65,30/11/2020,21:21:39,E010109
41-41-56-65,30/11/2020,21:30:18,E010109
41-41-56-65,30/11/2020,21:30:18,E010109
41-41-56-65,30/11/2020,22:41:38,admin
09-70-90-32,02/12/2020,17:06:59,E010101
09-70-90-32,02/12/2020,17:06:59,E010101
09-70-90-32,02/12/2020,17:06:59,E010101
09-70-90-32,02/12/2020,17:06:59,E010101
09-70-90-32,02/12/2020,17:06:59,E010101
09-70-90-32,02/12/2020,17:31:30,E010101
09-70-90-32,02/12/2020,17:31:30,E010101
09-70-90-32,03/12/2020,21:00:40,admin
16-98-04-24,03/12/2020,18:47:43,E010101
16-98-04-24,03/12/2020,18:47:43,E010101
16-98-04-24,03/12/2020,18:47:43,E010101
16-98-04-24,03/12/2020,18:47:43,E010101
16-98-04-24,03/12/2020,18:47:44,E010101
16-98-04-24,03/12/2020,19:28:15,E010101
16-98-04-24,03/12/2020,19:28:15,E010101
16-98-04-24,03/12/2020,20:59:19,admin
79-67-32-20,02/12/2020,16:36:45,E010101
79-67-32-20,02/12/2020,16:36:45,E010101
79-67-32-20,02/12/2020,16:36:45,E010101
79-67-32-20,02/12/2020,16:36:45,E010101
79-67-32-20,02/12/2020,16:36:47,E010101
79-67-32-20,02/12/2020,17:06:13,E010101
79-67-32-20,02/12/2020,17:06:13,E010101
79-67-32-20,03/12/2020,21:00:47,admin
27-62-48-05,01/12/2020,16:24:12,E010101
27-62-48-05,01/12/2020,16:24:12,E010101
27-62-48-05,01/12/2020,16:24:12,E010101
27-62-48-05,01/12/2020,16:24:12,E010101
27-62-48-05,01/12/2020,16:24:16,E010101
27-62-48-05,01/12/2020,16:26:37,E010101
27-62-48-05,03/12/2020,18:14:25,E010101
27-62-48-05,03/12/2020,18:14:53,E010101
27-62-48-05,03/12/2020,18:14:53,E010101
27-62-48-05,03/12/2020,20:59:25,admin
08-76-82-82,02/12/2020,15:49:03,E010101
08-76-82-82,02/12/2020,15:49:03,E010101
08-76-82-82,02/12/2020,15:49:03,E010101
08-76-82-82,02/12/2020,15:49:03,E010101
08-76-82-82,02/12/2020,15:49:04,E010101
08-76-82-82,02/12/2020,16:25:00,E010101
08-76-82-82,02/12/2020,16:25:00,E010101
08-76-82-82,03/12/2020,21:00:57,admin
09-77-80-56,05/12/2020,02:06:37,E010101
09-77-80-56,05/12/2020,02:06:37,E010101
09-77-80-56,05/12/2020,02:06:37,E010101
09-77-80-56,05/12/2020,02:06:37,E010101
09-77-80-56,05/12/2020,02:06:41,E010101
09-77-80-56,05/12/2020,02:08:44,E010101
09-77-80-56,05/12/2020,02:08:44,E010101
09-77-80-56,05/12/2020,02:21:43,E010101
09-77-80-56,05/12/2020,02:22:54,E010101
09-77-80-56,05/12/2020,02:43:10,E010101
09-77-80-56,05/12/2020,02:44:45,E010101
09-77-80-56,05/12/2020,02:47:54,E010101
09-77-80-56,05/12/2020,02:47:54,E010101
09-77-80-56,16/12/2020,19:12:22,admin
31-59-95-66,02/12/2020,15:14:25,E010101
31-59-95-66,02/12/2020,15:14:25,E010101
31-59-95-66,02/12/2020,15:14:25,E010101
31-59-95-66,02/12/2020,15:14:25,E010101
31-59-95-66,02/12/2020,15:14:29,E010101
31-59-95-66,02/12/2020,15:48:15,E010101
31-59-95-66,02/12/2020,15:48:15,E010101
31-59-95-66,03/12/2020,21:01:15,admin
15-86-84-38,30/11/2020,20:41:00,E050106
15-86-84-38,30/11/2020,20:41:00,E050106
15-86-84-38,30/11/2020,20:41:00,E050106
15-86-84-38,30/11/2020,20:41:00,E050106
15-86-84-38,30/11/2020,20:41:03,E050106
15-86-84-38,30/11/2020,20:44:07,E050106
15-86-84-38,30/11/2020,20:45:05,E050106
15-86-84-38,30/11/2020,20:48:08,E050106
15-86-84-38,30/11/2020,20:48:08,E050106
15-86-84-38,30/11/2020,20:49:17,E050106
15-86-84-38,30/11/2020,20:49:17,E050106
15-86-84-38,30/11/2020,20:52:18,E050106
15-86-84-38,30/11/2020,20:52:24,E050106
15-86-84-38,30/11/2020,20:55:17,E050106
15-86-84-38,30/11/2020,21:06:42,E050106
15-86-84-38,30/11/2020,21:21:42,E050106
15-86-84-38,30/11/2020,21:32:25,E050106
15-86-84-38,30/11/2020,21:33:40,E050106
15-86-84-38,30/11/2020,21:33:40,E050106
15-86-84-38,30/11/2020,22:06:26,E050106
15-86-84-38,30/11/2020,22:06:34,E050106
15-86-84-38,30/11/2020,22:27:34,E050106
15-86-84-38,30/11/2020,22:27:40,E050106
15-86-84-38,30/11/2020,22:28:50,E050106
15-86-84-38,30/11/2020,22:28:50,E050106
15-86-84-38,01/12/2020,19:22:34,E050106
15-86-84-38,01/12/2020,19:22:34,E050106
15-86-84-38,01/12/2020,19:23:21,E050106
15-86-84-38,01/12/2020,19:23:21,E050106
15-86-84-38,03/12/2020,21:04:16,admin
09-39-85-34,08/12/2020,16:59:47,E050106
09-39-85-34,08/12/2020,16:59:47,E050106
09-39-85-34,08/12/2020,16:59:47,E050106
09-39-85-34,08/12/2020,16:59:47,E050106
09-39-85-34,08/12/2020,16:59:50,E050106
09-39-85-34,08/12/2020,17:00:39,E050106
09-39-85-34,08/12/2020,17:00:39,E050106
09-39-85-34,08/12/2020,17:00:50,E050106
09-39-85-34,08/12/2020,17:00:50,E050106
09-39-85-34,08/12/2020,17:07:30,E050106
09-39-85-34,08/12/2020,17:07:42,E050106
09-39-85-34,08/12/2020,17:10:11,E050106
09-39-85-34,08/12/2020,17:11:10,E050106
09-39-85-34,08/12/2020,17:13:21,E050106
09-39-85-34,08/12/2020,17:14:26,E050106
09-39-85-34,08/12/2020,17:16:09,E050106
09-39-85-34,08/12/2020,17:16:27,E050106
09-39-85-34,08/12/2020,17:17:27,E050106
09-39-85-34,08/12/2020,17:17:46,E050106
09-39-85-34,08/12/2020,17:24:07,E050106
09-39-85-34,08/12/2020,17:24:23,E050106
09-39-85-34,08/12/2020,17:25:34,E050106
09-39-85-34,08/12/2020,17:25:40,E050106
09-39-85-34,08/12/2020,17:41:11,E050106
09-39-85-34,08/12/2020,17:41:12,E050106
09-39-85-34,08/12/2020,17:41:54,E050106
09-39-85-34,08/12/2020,17:41:54,E050106
09-39-85-34,09/12/2020,20:53:02,E050106
09-39-85-34,09/12/2020,20:53:03,E050106
09-39-85-34,09/12/2020,20:53:36,E050106
09-39-85-34,09/12/2020,20:53:36,E050106
09-39-85-34,16/12/2020,19:12:22,admin
51-69-57-33,05/12/2020,17:49:36,E010101
51-69-57-33,05/12/2020,17:49:36,E010101
51-69-57-33,05/12/2020,17:49:36,E010101
51-69-57-33,05/12/2020,17:49:36,E010101
51-69-57-33,05/12/2020,17:49:37,E010101
51-69-57-33,05/12/2020,18:03:11,E010101
51-69-57-33,05/12/2020,18:03:11,E010101
51-69-57-33,16/12/2020,19:12:22,admin
17-31-25-13,01/12/2020,18:19:52,E050106
17-31-25-13,01/12/2020,18:19:52,E050106
17-31-25-13,01/12/2020,18:19:52,E050106
17-31-25-13,01/12/2020,18:19:52,E050106
17-31-25-13,01/12/2020,18:19:58,E050106
17-31-25-13,01/12/2020,18:21:23,E050106
17-31-25-13,01/12/2020,18:21:25,E050106
17-31-25-13,01/12/2020,18:23:38,E050106
17-31-25-13,01/12/2020,18:24:59,E050106
17-31-25-13,01/12/2020,18:45:07,E050106
17-31-25-13,01/12/2020,18:45:15,E050106
17-31-25-13,01/12/2020,18:52:01,E050106
17-31-25-13,01/12/2020,18:52:10,E050106
17-31-25-13,01/12/2020,18:57:35,E050106
17-31-25-13,01/12/2020,18:58:03,E050106
17-31-25-13,01/12/2020,19:05:18,E050106
17-31-25-13,01/12/2020,19:05:31,E050106
17-31-25-13,01/12/2020,19:09:52,E050106
17-31-25-13,01/12/2020,19:10:03,E050106
